,Company,Year,Number of CSA Articles,Scaled Number of CSA Articles,Normalized Scaled Number of CSA Articles
10446,federal national mortga assn,2013.0,0.0,,
10447,federal national mortga assn,2013.0,0.0,,
10448,federal national mortga assn,2013.0,0.0,,
10449,federal national mortga assn,2014.0,0.0,,
10450,federal national mortga assn,2014.0,0.0,,
10451,federal national mortga assn,2014.0,0.0,,
10452,federal national mortga assn,2014.0,0.0,,
10453,federal national mortga assn,2015.0,0.0,,
10454,federal national mortga assn,2015.0,0.0,,
10455,federal national mortga assn,2015.0,0.0,,
10456,federal national mortga assn,2015.0,0.0,,
10457,federal national mortga assn,2016.0,0.0,,
10458,federal national mortga assn,2016.0,0.0,,
10459,federal national mortga assn,2016.0,0.0,,
10460,federal national mortga assn,2016.0,0.0,,
10461,federal national mortga assn,2017.0,0.0,,
10462,federal national mortga assn,2017.0,0.0,,
10463,federal national mortga assn,2017.0,0.0,,
10464,federal national mortga assn,2017.0,0.0,,
10465,federal national mortga assn,2018.0,0.0,,
10466,federal national mortga assn,2018.0,0.0,,
10467,federal national mortga assn,2018.0,0.0,,
10468,federal national mortga assn,2018.0,0.0,,
10469,federal national mortga assn,2019.0,0.0,,
10470,federal national mortga assn,2019.0,0.0,,
10471,federal national mortga assn,2019.0,0.0,,
10472,federal national mortga assn,2019.0,0.0,,
10473,federal national mortga assn,2020.0,0.0,,
10474,federal national mortga assn,2020.0,0.0,,
10475,federal national mortga assn,2020.0,0.0,,
10476,federal national mortga assn,2020.0,0.0,,
10477,federal national mortga assn,2021.0,0.0,,
10478,federal national mortga assn,2021.0,0.0,,
10479,federal national mortga assn,2021.0,0.0,,
10480,federal national mortga assn,2021.0,0.0,,
10481,federal national mortga assn,2022.0,0.0,,
10482,federal national mortga assn,2022.0,0.0,,
10483,federal national mortga assn,2022.0,0.0,,
10484,federal national mortga assn,2022.0,0.0,,
10485,macy's inc,1980.0,0.0,0.0,
10486,macy's inc,1981.0,0.0,0.0,
10487,macy's inc,1982.0,0.0,0.0,
10488,macy's inc,1983.0,0.0,0.0,
10489,macy's inc,1984.0,0.0,0.0,
10490,macy's inc,1985.0,0.0,0.0,
10491,macy's inc,1986.0,0.0,0.0,
10492,macy's inc,1987.0,0.0,0.0,
10493,macy's inc,1988.0,0.0,0.0,
10494,macy's inc,1989.0,0.0,0.0,
10495,macy's inc,1990.0,0.0,0.0,
10496,macy's inc,1991.0,0.0,0.0,
10497,macy's inc,1992.0,0.0,0.0,
10498,macy's inc,1993.0,0.0,0.0,
10499,macy's inc,1994.0,0.0,0.0,
10500,macy's inc,1995.0,0.0,0.0,
10501,macy's inc,1996.0,0.0,0.0,
10502,macy's inc,1997.0,0.0,0.0,
10503,macy's inc,1998.0,0.0,0.0,
10504,macy's inc,1999.0,0.0,0.0,
10505,macy's inc,2000.0,0.0,0.0,
10506,macy's inc,2001.0,0.0,0.0,
10507,macy's inc,2002.0,0.0,0.0,
10508,macy's inc,2003.0,0.0,0.0,
10509,macy's inc,2004.0,0.0,0.0,
10510,macy's inc,2005.0,0.0,0.0,
10511,macy's inc,2006.0,0.0,0.0,
10512,macy's inc,2007.0,0.0,0.0,
10513,macy's inc,2008.0,0.0,0.0,
10514,macy's inc,2009.0,0.0,0.0,
10515,macy's inc,2010.0,0.0,0.0,
10516,macy's inc,2011.0,0.0,0.0,
10517,macy's inc,2012.0,0.0,0.0,
10518,macy's inc,2013.0,0.0,0.0,
10519,macy's inc,2014.0,0.0,0.0,
10520,macy's inc,2015.0,0.0,0.0,
10521,macy's inc,2016.0,0.0,0.0,
10522,macy's inc,2017.0,0.0,0.0,
10523,macy's inc,2018.0,0.0,0.0,
10524,macy's inc,2019.0,0.0,0.0,
10525,macy's inc,2020.0,0.0,0.0,
10526,macy's inc,2021.0,0.0,0.0,
10527,macy's inc,2022.0,0.0,0.0,
10528,fifth third bancorp,1980.0,0.0,,
10529,fifth third bancorp,1980.0,0.0,,
10530,fifth third bancorp,1980.0,0.0,,
10531,fifth third bancorp,1980.0,0.0,,
10532,fifth third bancorp,1981.0,0.0,0.0,0.0
10533,fifth third bancorp,1981.0,0.0,0.0,0.0
10534,fifth third bancorp,1981.0,0.0,0.0,0.0
10535,fifth third bancorp,1981.0,0.0,0.0,0.0
10536,fifth third bancorp,1982.0,0.0,0.0,0.0
10537,fifth third bancorp,1982.0,0.0,0.0,0.0
10538,fifth third bancorp,1982.0,0.0,0.0,0.0
10539,fifth third bancorp,1982.0,0.0,0.0,0.0
10540,fifth third bancorp,1983.0,0.0,0.0,0.0
10541,fifth third bancorp,1983.0,0.0,0.0,0.0
10542,fifth third bancorp,1983.0,0.0,0.0,0.0
10543,fifth third bancorp,1983.0,0.0,0.0,0.0
10544,fifth third bancorp,1984.0,0.0,0.0,0.0
10545,fifth third bancorp,1984.0,0.0,0.0,0.0
10546,fifth third bancorp,1984.0,0.0,0.0,0.0
10547,fifth third bancorp,1984.0,0.0,0.0,0.0
10548,fifth third bancorp,1985.0,0.0,0.0,0.0
10549,fifth third bancorp,1985.0,0.0,0.0,0.0
10550,fifth third bancorp,1985.0,0.0,0.0,0.0
10551,fifth third bancorp,1985.0,0.0,0.0,0.0
10552,fifth third bancorp,1986.0,0.0,0.0,0.0
10553,fifth third bancorp,1986.0,0.0,0.0,0.0
10554,fifth third bancorp,1986.0,0.0,0.0,0.0
10555,fifth third bancorp,1986.0,0.0,0.0,0.0
10556,fifth third bancorp,1987.0,0.0,0.0,0.0
10557,fifth third bancorp,1987.0,0.0,0.0,0.0
10558,fifth third bancorp,1987.0,0.0,0.0,0.0
10559,fifth third bancorp,1987.0,0.0,0.0,0.0
10560,fifth third bancorp,1988.0,0.0,0.0,0.0
10561,fifth third bancorp,1988.0,0.0,0.0,0.0
10562,fifth third bancorp,1988.0,0.0,0.0,0.0
10563,fifth third bancorp,1988.0,0.0,0.0,0.0
10564,fifth third bancorp,1989.0,0.0,0.0,0.0
10565,fifth third bancorp,1989.0,0.0,0.0,0.0
10566,fifth third bancorp,1989.0,0.0,0.0,0.0
10567,fifth third bancorp,1989.0,0.0,0.0,0.0
10568,fifth third bancorp,1990.0,0.0,0.0,0.0
10569,fifth third bancorp,1990.0,0.0,0.0,0.0
10570,fifth third bancorp,1990.0,0.0,0.0,0.0
10571,fifth third bancorp,1990.0,0.0,0.0,0.0
10572,fifth third bancorp,1991.0,0.0,0.0,0.0
10573,fifth third bancorp,1991.0,0.0,0.0,0.0
10574,fifth third bancorp,1991.0,0.0,0.0,0.0
10575,fifth third bancorp,1991.0,0.0,0.0,0.0
10576,fifth third bancorp,1992.0,0.0,0.0,0.0
10577,fifth third bancorp,1992.0,0.0,0.0,0.0
10578,fifth third bancorp,1992.0,0.0,0.0,0.0
10579,fifth third bancorp,1992.0,0.0,0.0,0.0
10580,fifth third bancorp,1993.0,0.0,0.0,0.0
10581,fifth third bancorp,1993.0,0.0,0.0,0.0
10582,fifth third bancorp,1993.0,0.0,0.0,0.0
10583,fifth third bancorp,1993.0,0.0,0.0,0.0
10584,fifth third bancorp,1994.0,0.0,0.0,0.0
10585,fifth third bancorp,1994.0,0.0,0.0,0.0
10586,fifth third bancorp,1994.0,0.0,0.0,0.0
10587,fifth third bancorp,1994.0,0.0,0.0,0.0
10588,fifth third bancorp,1995.0,0.0,0.0,0.0
10589,fifth third bancorp,1995.0,0.0,0.0,0.0
10590,fifth third bancorp,1995.0,0.0,0.0,0.0
10591,fifth third bancorp,1995.0,0.0,0.0,0.0
10592,fifth third bancorp,1997.0,0.0,0.0,0.0
10593,fifth third bancorp,1997.0,0.0,0.0,0.0
10594,fifth third bancorp,1997.0,0.0,0.0,0.0
10595,fifth third bancorp,1997.0,0.0,0.0,0.0
10596,fifth third bancorp,1998.0,0.0,0.0,0.0
10597,fifth third bancorp,1998.0,0.0,0.0,0.0
10598,fifth third bancorp,1998.0,0.0,0.0,0.0
10599,fifth third bancorp,1998.0,0.0,0.0,0.0
10600,fifth third bancorp,1999.0,0.0,0.0,0.0
10601,fifth third bancorp,1999.0,0.0,0.0,0.0
10602,fifth third bancorp,1999.0,0.0,0.0,0.0
10603,fifth third bancorp,1999.0,0.0,0.0,0.0
10604,fifth third bancorp,2001.0,0.0,0.0,0.0
10605,fifth third bancorp,2001.0,0.0,0.0,0.0
10606,fifth third bancorp,2001.0,0.0,0.0,0.0
10607,fifth third bancorp,2001.0,0.0,0.0,0.0
10608,fifth third bancorp,2017.0,0.0,0.0,0.0
10609,fifth third bancorp,2017.0,0.0,0.0,0.0
10610,fifth third bancorp,2017.0,0.0,0.0,0.0
10611,fifth third bancorp,2017.0,0.0,0.0,0.0
10612,regions financial corp,1980.0,0.0,,
10613,regions financial corp,1980.0,0.0,,
10614,regions financial corp,1980.0,0.0,,
10615,regions financial corp,1980.0,0.0,,
10616,regions financial corp,1981.0,0.0,,
10617,regions financial corp,1981.0,0.0,,
10618,regions financial corp,1981.0,0.0,,
10619,regions financial corp,1981.0,0.0,,
10620,regions financial corp,1982.0,0.0,,
10621,regions financial corp,1982.0,0.0,,
10622,regions financial corp,1982.0,0.0,,
10623,regions financial corp,1982.0,0.0,,
10624,regions financial corp,1983.0,0.0,,
10625,regions financial corp,1983.0,0.0,,
10626,regions financial corp,1983.0,0.0,,
10627,regions financial corp,1983.0,0.0,,
10628,regions financial corp,1984.0,0.0,,
10629,regions financial corp,1984.0,0.0,,
10630,regions financial corp,1984.0,0.0,,
10631,regions financial corp,1984.0,0.0,,
10632,regions financial corp,1985.0,0.0,,
10633,regions financial corp,1985.0,0.0,,
10634,regions financial corp,1985.0,0.0,,
10635,regions financial corp,1985.0,0.0,,
10636,regions financial corp,1986.0,0.0,,
10637,regions financial corp,1986.0,0.0,,
10638,regions financial corp,1986.0,0.0,,
10639,regions financial corp,1986.0,0.0,,
10640,regions financial corp,1987.0,0.0,,
10641,regions financial corp,1987.0,0.0,,
10642,regions financial corp,1987.0,0.0,,
10643,regions financial corp,1987.0,0.0,,
10644,regions financial corp,1988.0,0.0,,
10645,regions financial corp,1988.0,0.0,,
10646,regions financial corp,1988.0,0.0,,
10647,regions financial corp,1988.0,0.0,,
10648,regions financial corp,1989.0,0.0,,
10649,regions financial corp,1989.0,0.0,,
10650,regions financial corp,1989.0,0.0,,
10651,regions financial corp,1989.0,0.0,,
10652,regions financial corp,1990.0,0.0,,
10653,regions financial corp,1990.0,0.0,,
10654,regions financial corp,1990.0,0.0,,
10655,regions financial corp,1990.0,0.0,,
10656,regions financial corp,1991.0,0.0,,
10657,regions financial corp,1991.0,0.0,,
10658,regions financial corp,1991.0,0.0,,
10659,regions financial corp,1991.0,0.0,,
10660,regions financial corp,1992.0,0.0,,
10661,regions financial corp,1992.0,0.0,,
10662,regions financial corp,1992.0,0.0,,
10663,regions financial corp,1992.0,0.0,,
10664,regions financial corp,1993.0,0.0,0.0,0.0
10665,regions financial corp,1993.0,0.0,0.0,0.0
10666,regions financial corp,1993.0,0.0,0.0,0.0
10667,regions financial corp,1993.0,0.0,0.0,0.0
10668,regions financial corp,1994.0,0.0,0.0,0.0
10669,regions financial corp,1994.0,0.0,0.0,0.0
10670,regions financial corp,1994.0,0.0,0.0,0.0
10671,regions financial corp,1994.0,0.0,0.0,0.0
10672,regions financial corp,1995.0,0.0,0.0,0.0
10673,regions financial corp,1995.0,0.0,0.0,0.0
10674,regions financial corp,1995.0,0.0,0.0,0.0
10675,regions financial corp,1995.0,0.0,0.0,0.0
10676,regions financial corp,1996.0,0.0,0.0,0.0
10677,regions financial corp,1996.0,0.0,0.0,0.0
10678,regions financial corp,1996.0,0.0,0.0,0.0
10679,regions financial corp,1996.0,0.0,0.0,0.0
10680,regions financial corp,1997.0,0.0,0.0,0.0
10681,regions financial corp,1997.0,0.0,0.0,0.0
10682,regions financial corp,1997.0,0.0,0.0,0.0
10683,regions financial corp,1997.0,0.0,0.0,0.0
10684,regions financial corp,1998.0,0.0,0.0,0.0
10685,regions financial corp,1998.0,0.0,0.0,0.0
10686,regions financial corp,1998.0,0.0,0.0,0.0
10687,regions financial corp,1998.0,0.0,0.0,0.0
10688,regions financial corp,1999.0,0.0,0.0,0.0
10689,regions financial corp,1999.0,0.0,0.0,0.0
10690,regions financial corp,1999.0,0.0,0.0,0.0
10691,regions financial corp,1999.0,0.0,0.0,0.0
10692,regions financial corp,2000.0,0.0,0.0,0.0
10693,regions financial corp,2000.0,0.0,0.0,0.0
10694,regions financial corp,2000.0,0.0,0.0,0.0
10695,regions financial corp,2000.0,0.0,0.0,0.0
10696,regions financial corp,2001.0,0.0,0.0,0.0
10697,regions financial corp,2001.0,0.0,0.0,0.0
10698,regions financial corp,2001.0,0.0,0.0,0.0
10699,regions financial corp,2001.0,0.0,0.0,0.0
10700,regions financial corp,2002.0,0.0,0.0,0.0
10701,regions financial corp,2002.0,0.0,0.0,0.0
10702,regions financial corp,2002.0,0.0,0.0,0.0
10703,regions financial corp,2002.0,0.0,0.0,0.0
10704,regions financial corp,2003.0,0.0,0.0,0.0
10705,regions financial corp,2003.0,0.0,0.0,0.0
10706,regions financial corp,2003.0,0.0,0.0,0.0
10707,regions financial corp,2003.0,0.0,0.0,0.0
10708,regions financial corp,2004.0,0.0,0.0,0.0
10709,regions financial corp,2004.0,0.0,0.0,0.0
10710,regions financial corp,2004.0,0.0,0.0,0.0
10711,regions financial corp,2004.0,0.0,0.0,0.0
10712,regions financial corp,2005.0,0.0,0.0,0.0
10713,regions financial corp,2005.0,0.0,0.0,0.0
10714,regions financial corp,2005.0,0.0,0.0,0.0
10715,regions financial corp,2005.0,0.0,0.0,0.0
10716,regions financial corp,2006.0,0.0,0.0,0.0
10717,regions financial corp,2006.0,0.0,0.0,0.0
10718,regions financial corp,2006.0,0.0,0.0,0.0
10719,regions financial corp,2006.0,0.0,0.0,0.0
10720,regions financial corp,2007.0,0.0,0.0,0.0
10721,regions financial corp,2007.0,0.0,0.0,0.0
10722,regions financial corp,2007.0,0.0,0.0,0.0
10723,regions financial corp,2007.0,0.0,0.0,0.0
10724,regions financial corp,2008.0,0.0,0.0,0.0
10725,regions financial corp,2008.0,0.0,0.0,0.0
10726,regions financial corp,2008.0,0.0,0.0,0.0
10727,regions financial corp,2008.0,0.0,0.0,0.0
10728,regions financial corp,2009.0,0.0,0.0,0.0
10729,regions financial corp,2009.0,0.0,0.0,0.0
10730,regions financial corp,2009.0,0.0,0.0,0.0
10731,regions financial corp,2009.0,0.0,0.0,0.0
10732,regions financial corp,2010.0,0.0,0.0,0.0
10733,regions financial corp,2010.0,0.0,0.0,0.0
10734,regions financial corp,2010.0,0.0,0.0,0.0
10735,regions financial corp,2010.0,0.0,0.0,0.0
10736,regions financial corp,2011.0,0.0,0.0,0.0
10737,regions financial corp,2011.0,0.0,0.0,0.0
10738,regions financial corp,2011.0,0.0,0.0,0.0
10739,regions financial corp,2011.0,0.0,0.0,0.0
10740,regions financial corp,2012.0,0.0,0.0,0.0
10741,regions financial corp,2012.0,0.0,0.0,0.0
10742,regions financial corp,2012.0,0.0,0.0,0.0
10743,regions financial corp,2012.0,0.0,0.0,0.0
10744,regions financial corp,2014.0,0.0,0.0,0.0
10745,regions financial corp,2014.0,0.0,0.0,0.0
10746,regions financial corp,2014.0,0.0,0.0,0.0
10747,regions financial corp,2014.0,0.0,0.0,0.0
10748,regions financial corp,2016.0,0.0,0.0,0.0
10749,regions financial corp,2016.0,0.0,0.0,0.0
10750,regions financial corp,2016.0,0.0,0.0,0.0
10751,regions financial corp,2016.0,0.0,0.0,0.0
10752,regions financial corp,2017.0,0.0,0.0,0.0
10753,regions financial corp,2017.0,0.0,0.0,0.0
10754,regions financial corp,2017.0,0.0,0.0,0.0
10755,regions financial corp,2017.0,0.0,0.0,0.0
10756,regions financial corp,2022.0,0.0,0.0,0.0
10757,regions financial corp,2022.0,0.0,0.0,0.0
10758,regions financial corp,2022.0,0.0,0.0,0.0
10759,regions financial corp,2022.0,0.0,0.0,0.0
10760,m & t bank corp,1980.0,0.0,,
10761,m & t bank corp,1980.0,0.0,,
10762,m & t bank corp,1980.0,0.0,,
10763,m & t bank corp,1980.0,0.0,,
10764,m & t bank corp,1981.0,0.0,,
10765,m & t bank corp,1981.0,0.0,,
10766,m & t bank corp,1981.0,0.0,,
10767,m & t bank corp,1981.0,0.0,,
10768,m & t bank corp,1982.0,0.0,,
10769,m & t bank corp,1982.0,0.0,,
10770,m & t bank corp,1982.0,0.0,,
10771,m & t bank corp,1982.0,0.0,,
10772,m & t bank corp,1983.0,0.0,,
10773,m & t bank corp,1983.0,0.0,,
10774,m & t bank corp,1983.0,0.0,,
10775,m & t bank corp,1983.0,0.0,,
10776,m & t bank corp,1984.0,0.0,,
10777,m & t bank corp,1984.0,0.0,,
10778,m & t bank corp,1984.0,0.0,,
10779,m & t bank corp,1984.0,0.0,,
10780,m & t bank corp,1985.0,0.0,,
10781,m & t bank corp,1985.0,0.0,,
10782,m & t bank corp,1985.0,0.0,,
10783,m & t bank corp,1985.0,0.0,,
10784,m & t bank corp,1986.0,0.0,,
10785,m & t bank corp,1986.0,0.0,,
10786,m & t bank corp,1986.0,0.0,,
10787,m & t bank corp,1986.0,0.0,,
10788,m & t bank corp,1987.0,0.0,,
10789,m & t bank corp,1987.0,0.0,,
10790,m & t bank corp,1987.0,0.0,,
10791,m & t bank corp,1987.0,0.0,,
10792,m & t bank corp,1988.0,0.0,,
10793,m & t bank corp,1988.0,0.0,,
10794,m & t bank corp,1988.0,0.0,,
10795,m & t bank corp,1988.0,0.0,,
10796,m & t bank corp,1989.0,0.0,,
10797,m & t bank corp,1989.0,0.0,,
10798,m & t bank corp,1989.0,0.0,,
10799,m & t bank corp,1989.0,0.0,,
10800,m & t bank corp,1990.0,0.0,,
10801,m & t bank corp,1990.0,0.0,,
10802,m & t bank corp,1990.0,0.0,,
10803,m & t bank corp,1990.0,0.0,,
10804,m & t bank corp,1991.0,0.0,,
10805,m & t bank corp,1991.0,0.0,,
10806,m & t bank corp,1991.0,0.0,,
10807,m & t bank corp,1991.0,0.0,,
10808,m & t bank corp,1992.0,0.0,,
10809,m & t bank corp,1992.0,0.0,,
10810,m & t bank corp,1992.0,0.0,,
10811,m & t bank corp,1992.0,0.0,,
10812,m & t bank corp,1993.0,0.0,,
10813,m & t bank corp,1993.0,0.0,,
10814,m & t bank corp,1993.0,0.0,,
10815,m & t bank corp,1993.0,0.0,,
10816,m & t bank corp,1994.0,0.0,,
10817,m & t bank corp,1994.0,0.0,,
10818,m & t bank corp,1994.0,0.0,,
10819,m & t bank corp,1994.0,0.0,,
10820,m & t bank corp,1995.0,0.0,,
10821,m & t bank corp,1995.0,0.0,,
10822,m & t bank corp,1995.0,0.0,,
10823,m & t bank corp,1995.0,0.0,,
10824,m & t bank corp,1996.0,0.0,,
10825,m & t bank corp,1996.0,0.0,,
10826,m & t bank corp,1996.0,0.0,,
10827,m & t bank corp,1996.0,0.0,,
10828,m & t bank corp,1997.0,0.0,,
10829,m & t bank corp,1997.0,0.0,,
10830,m & t bank corp,1997.0,0.0,,
10831,m & t bank corp,1997.0,0.0,,
10832,m & t bank corp,1998.0,0.0,,
10833,m & t bank corp,1998.0,0.0,,
10834,m & t bank corp,1998.0,0.0,,
10835,m & t bank corp,1998.0,0.0,,
10836,m & t bank corp,1999.0,0.0,,
10837,m & t bank corp,1999.0,0.0,,
10838,m & t bank corp,1999.0,0.0,,
10839,m & t bank corp,1999.0,0.0,,
10840,m & t bank corp,2000.0,0.0,,
10841,m & t bank corp,2000.0,0.0,,
10842,m & t bank corp,2000.0,0.0,,
10843,m & t bank corp,2000.0,0.0,,
10844,m & t bank corp,2001.0,0.0,,
10845,m & t bank corp,2001.0,0.0,,
10846,m & t bank corp,2001.0,0.0,,
10847,m & t bank corp,2001.0,0.0,,
10848,m & t bank corp,2002.0,0.0,,
10849,m & t bank corp,2002.0,0.0,,
10850,m & t bank corp,2002.0,0.0,,
10851,m & t bank corp,2002.0,0.0,,
10852,m & t bank corp,2003.0,0.0,,
10853,m & t bank corp,2003.0,0.0,,
10854,m & t bank corp,2003.0,0.0,,
10855,m & t bank corp,2003.0,0.0,,
10856,m & t bank corp,2004.0,0.0,,
10857,m & t bank corp,2004.0,0.0,,
10858,m & t bank corp,2004.0,0.0,,
10859,m & t bank corp,2004.0,0.0,,
10860,m & t bank corp,2005.0,0.0,,
10861,m & t bank corp,2005.0,0.0,,
10862,m & t bank corp,2005.0,0.0,,
10863,m & t bank corp,2005.0,0.0,,
10864,m & t bank corp,2006.0,0.0,,
10865,m & t bank corp,2006.0,0.0,,
10866,m & t bank corp,2006.0,0.0,,
10867,m & t bank corp,2006.0,0.0,,
10868,m & t bank corp,2007.0,0.0,,
10869,m & t bank corp,2007.0,0.0,,
10870,m & t bank corp,2007.0,0.0,,
10871,m & t bank corp,2007.0,0.0,,
10872,m & t bank corp,2008.0,0.0,,
10873,m & t bank corp,2008.0,0.0,,
10874,m & t bank corp,2008.0,0.0,,
10875,m & t bank corp,2008.0,0.0,,
10876,m & t bank corp,2009.0,0.0,,
10877,m & t bank corp,2009.0,0.0,,
10878,m & t bank corp,2009.0,0.0,,
10879,m & t bank corp,2009.0,0.0,,
10880,m & t bank corp,2010.0,0.0,,
10881,m & t bank corp,2010.0,0.0,,
10882,m & t bank corp,2010.0,0.0,,
10883,m & t bank corp,2010.0,0.0,,
10884,m & t bank corp,2011.0,0.0,,
10885,m & t bank corp,2011.0,0.0,,
10886,m & t bank corp,2011.0,0.0,,
10887,m & t bank corp,2011.0,0.0,,
10888,m & t bank corp,2012.0,0.0,,
10889,m & t bank corp,2012.0,0.0,,
10890,m & t bank corp,2012.0,0.0,,
10891,m & t bank corp,2012.0,0.0,,
10892,m & t bank corp,2013.0,0.0,,
10893,m & t bank corp,2013.0,0.0,,
10894,m & t bank corp,2013.0,0.0,,
10895,m & t bank corp,2013.0,0.0,,
10896,m & t bank corp,2014.0,0.0,,
10897,m & t bank corp,2014.0,0.0,,
10898,m & t bank corp,2014.0,0.0,,
10899,m & t bank corp,2014.0,0.0,,
10900,m & t bank corp,2015.0,0.0,,
10901,m & t bank corp,2015.0,0.0,,
10902,m & t bank corp,2015.0,0.0,,
10903,m & t bank corp,2015.0,0.0,,
10904,m & t bank corp,2016.0,0.0,,
10905,m & t bank corp,2016.0,0.0,,
10906,m & t bank corp,2016.0,0.0,,
10907,m & t bank corp,2016.0,0.0,,
10908,m & t bank corp,2017.0,0.0,,
10909,m & t bank corp,2017.0,0.0,,
10910,m & t bank corp,2017.0,0.0,,
10911,m & t bank corp,2017.0,0.0,,
10912,m & t bank corp,2018.0,0.0,,
10913,m & t bank corp,2018.0,0.0,,
10914,m & t bank corp,2018.0,0.0,,
10915,m & t bank corp,2018.0,0.0,,
10916,m & t bank corp,2019.0,0.0,,
10917,m & t bank corp,2019.0,0.0,,
10918,m & t bank corp,2019.0,0.0,,
10919,m & t bank corp,2019.0,0.0,,
10920,m & t bank corp,2020.0,0.0,,
10921,m & t bank corp,2020.0,0.0,,
10922,m & t bank corp,2020.0,0.0,,
10923,m & t bank corp,2020.0,0.0,,
10924,m & t bank corp,2021.0,0.0,,
10925,m & t bank corp,2021.0,0.0,,
10926,m & t bank corp,2021.0,0.0,,
10927,m & t bank corp,2021.0,0.0,,
10928,m & t bank corp,2022.0,0.0,,
10929,m & t bank corp,2022.0,0.0,,
10930,m & t bank corp,2022.0,0.0,,
10931,m & t bank corp,2022.0,0.0,,
10932,us bancorp,1980.0,0.0,,
10933,us bancorp,1980.0,0.0,,
10934,us bancorp,1980.0,0.0,,
10935,us bancorp,1980.0,0.0,,
10936,us bancorp,1981.0,0.0,,
10937,us bancorp,1981.0,0.0,,
10938,us bancorp,1981.0,0.0,,
10939,us bancorp,1981.0,0.0,,
10940,us bancorp,1982.0,0.0,,
10941,us bancorp,1982.0,0.0,,
10942,us bancorp,1982.0,0.0,,
10943,us bancorp,1982.0,0.0,,
10944,us bancorp,1983.0,0.0,,
10945,us bancorp,1983.0,0.0,,
10946,us bancorp,1983.0,0.0,,
10947,us bancorp,1983.0,0.0,,
10948,us bancorp,1984.0,0.0,,
10949,us bancorp,1984.0,0.0,,
10950,us bancorp,1984.0,0.0,,
10951,us bancorp,1984.0,0.0,,
10952,us bancorp,1985.0,0.0,,
10953,us bancorp,1985.0,0.0,,
10954,us bancorp,1985.0,0.0,,
10955,us bancorp,1985.0,0.0,,
10956,us bancorp,1986.0,0.0,,
10957,us bancorp,1986.0,0.0,,
10958,us bancorp,1986.0,0.0,,
10959,us bancorp,1986.0,0.0,,
10960,us bancorp,1987.0,0.0,,
10961,us bancorp,1987.0,0.0,,
10962,us bancorp,1987.0,0.0,,
10963,us bancorp,1987.0,0.0,,
10964,us bancorp,1988.0,0.0,,
10965,us bancorp,1988.0,0.0,,
10966,us bancorp,1988.0,0.0,,
10967,us bancorp,1988.0,0.0,,
10968,us bancorp,1989.0,0.0,,
10969,us bancorp,1989.0,0.0,,
10970,us bancorp,1989.0,0.0,,
10971,us bancorp,1989.0,0.0,,
10972,us bancorp,1990.0,0.0,,
10973,us bancorp,1990.0,0.0,,
10974,us bancorp,1990.0,0.0,,
10975,us bancorp,1990.0,0.0,,
10976,us bancorp,1991.0,0.0,,
10977,us bancorp,1991.0,0.0,,
10978,us bancorp,1991.0,0.0,,
10979,us bancorp,1991.0,0.0,,
10980,us bancorp,1993.0,0.0,,
10981,us bancorp,1993.0,0.0,,
10982,us bancorp,1993.0,0.0,,
10983,us bancorp,1993.0,0.0,,
10984,us bancorp,1994.0,0.0,,
10985,us bancorp,1994.0,0.0,,
10986,us bancorp,1994.0,0.0,,
10987,us bancorp,1994.0,0.0,,
10988,us bancorp,1995.0,0.0,,
10989,us bancorp,1995.0,0.0,,
10990,us bancorp,1995.0,0.0,,
10991,us bancorp,1995.0,0.0,,
